runnerUri,fullname,time,rank,nationality,nationalityCode,index,ageGroup,gender
1880797.bruno.rafael,Bruno RAFAEL,36:29:50,607.0,Portugal,PT,,45-49,H
5808555.josselin.marchand,Josselin MARCHAND,36:32:10,608.0,France,FR,,20-34,H
4540360.loic.peyrard,Loïc PEYRARD,36:34:18,609.0,France,FR,,35-39,H
4790238.max.duhrsen,Max DÜHRSEN,36:34:22,610.0,Germany,DE,,20-34,H
870210.juanantonio.cabogil,Juan Antonio CABO GIL,36:34:27,611.0,Spain,ES,,50-54,H
6528787.basile.hueber,Basile HUEBER,36:34:44,612.0,France,FR,,20-34,H
247664.kristina.pattison,Kristina PATTISON,36:35:36,613.0,United States of America,US,,45-49,F
4834468.steven.gerla,Steven GERLA,36:36:53,614.0,Netherlands,NL,,20-34,H
898191.klara.bajec,Klara BAJEC,36:37:28,615.0,Slovenia,SI,,50-54,F
4080134.rodrigo.florido,Rodrigo FLORIDO,36:37:57,616.0,Argentina,AR,,45-49,H
1383383.walter.patrini,Walter PATRINI,36:38:53,617.0,Italy,IT,,35-39,H
1877359.angelo.buscaglia,Angelo BUSCAGLIA,36:41:05,618.0,Italy,IT,,35-39,H
470109.tanguy.lesueur,Tanguy LESUEUR,36:42:00,619.0,France,FR,,35-39,H
4532856.jonathan.desnoyers,JONATHAN DESNOYERS,36:43:15,620.0,France,FR,,40-44,H
6425502.alexandre.morton,Alexandre MORTON,36:43:23,621.0,France,FR,,20-34,H
193476.nina.campbell,Nina CAMPBELL,36:46:01,622.0,South Africa,ZA,,45-49,F
1431715.william.jeunet,William JEUNET,36:47:35,623.0,France,FR,,40-44,H
894885.matthieu.veilpicard,Matthieu VEIL PICARD,36:48:11,624.0,France,FR,,40-44,H
5575840.sebastien.lambrecq,Sébastien LAMBRECQ,36:49:30,625.0,France,FR,,35-39,H
4202767.michal.mrowiec,Michal MROWIEC,36:49:39,626.0,United States of America,US,,45-49,H
578005.emerson.chassain,Emerson CHASSAIN,36:50:06,627.0,France,FR,,45-49,H
4205056.david.myotte,David MYOTTE,36:51:28,628.0,France,FR,,50-54,H
33.fabrice.bedin,Fabrice BEDIN,36:51:28,628.0,France,FR,,45-49,H
1093217.alexandre.faury,Alexandre FAURY,36:51:28,628.0,France,FR,,45-49,H
28767.alain.schieber,Alain SCHIEBER,36:52:49,631.0,France,FR,,55-59,H
231851.alexandru.nimara,Alexandru NIMARA,36:53:33,632.0,Romania,RO,,35-39,H
754062.nicolas.mas,Nicolas MAS,36:53:44,633.0,France,FR,,40-44,H
3334175.tomy.fevre,Tomy FEVRE,36:54:17,634.0,France,FR,,20-34,H
1388397.lucas.jodogne,Lucas JODOGNE,36:54:39,635.0,Belgium,BE,,35-39,H
3999568.benjamin.donguy,Benjamin DONGUY,36:55:27,636.0,France,FR,,35-39,H
3096371.simen.tollersrud,Simen TOLLERSRUD,36:56:55,637.0,Norway,NO,,35-39,H
110539.emmanuel.deruaz,Emmanuel DERUAZ,36:58:00,638.0,France,FR,,60-64,H
179205.edouard.nousbaum,Edouard NOUSBAUM,36:58:05,639.0,France,FR,,45-49,H
290661.charles.degroote,Charles DE GROOTE,36:59:08,640.0,Belgium,BE,,35-39,H
4683993.karl.pachot,Karl PACHOT,36:59:34,641.0,France,FR,,40-44,H
766173.supat.bunjuar,Supat BUNJUAR,37:00:11,642.0,Thailand,TH,,35-39,H
385660.remy.saintpaul,Rémy SAINT-PAUL,37:00:58,643.0,France,FR,,45-49,H
5042256.martin.delloye,Martin DELLOYE,37:00:58,643.0,France,FR,,45-49,H
5766184.foucault.jacquindemargerie,Foucault JACQUIN DE MARGERIE,37:01:02,645.0,France,FR,,35-39,H
4352470.antoine.kobel,Antoine KOBEL,37:01:35,646.0,France,FR,,35-39,H
1792543.etienne.bec,Etienne BEC,37:01:41,647.0,France,FR,,40-44,H
645082.julien.aupet,Julien AUPET,37:03:46,648.0,France,FR,,40-44,H
1430359.delphine.bourdel,Delphine BOURDEL,37:04:16,649.0,France,FR,,45-49,F
4688392.matthieu.leydier,Matthieu LEYDIER,37:08:18,650.0,France,FR,,20-34,H
4472805.maxime.colignon,Maxime COLIGNON,37:08:19,651.0,France,FR,,20-34,H
2658823.matteo.sansoni,Matteo SANSONI,37:08:42,652.0,Italy,IT,,45-49,H
4657474.romain.fellay,Romain FELLAY,37:10:30,653.0,Switzerland,CH,,20-34,H
1741393.jeremy.charbonneau,Jeremy CHARBONNEAU,37:10:47,654.0,France,FR,,35-39,H
4007752.lena.leesbussemas,Lena LEES-BUSSEMAS,37:13:02,655.0,Germany,DE,,35-39,F
1506443.cheynna.tretosutherland,Cheynna TRETO SUTHERLAND,37:18:42,656.0,United States of America,US,,45-49,F
,Anonymous,37:18:47,657.0,Italy,IT,,45-49,H
3526113.istvan.szilagyi,István SZILÁGYI,37:18:49,658.0,Hungary,HU,,35-39,H
2674037.guillaume.frutoso,Guillaume FRUTOSO,37:19:16,659.0,France,FR,,50-54,H
5728759.charles.reeb,Charles REEB,37:19:31,660.0,France,FR,,20-34,H
4901140.victor.poussardin,Victor POUSSARDIN,37:19:32,661.0,France,FR,,20-34,H
4481426.christophe.dohmen,Christophe DOHMEN,37:19:36,662.0,Belgium,BE,,45-49,H
1528405.baptiste.octau,Baptiste OCTAU,37:19:43,663.0,France,FR,,35-39,H
38742.mikael.bonora,Mikael BONORA,37:20:33,664.0,France,FR,,45-49,H
499098.nasser.tahani,Nasser TAHANI,37:20:34,665.0,France,FR,,20-34,H
758292.cedric.chomont,Cédric CHOMONT,37:21:18,666.0,France,FR,,20-34,H
5669779.yoann.cafe,Yoann CAFÉ,37:22:29,667.0,France,FR,,20-34,H
4375826.julien.derocco,Julien DE ROCCO,37:23:02,668.0,France,FR,,35-39,H
6181835.charles.bonard,Charles BONARD,37:23:08,669.0,France,FR,,20-34,H
6181581.emilien.bonard,Emilien BONARD,37:23:08,669.0,France,FR,,20-34,H
4724222.gregory.david,Gregory DAVID,37:23:11,671.0,France,FR,,40-44,H
2267045.romain.candau,Romain CANDAU,37:23:42,672.0,France,FR,,35-39,H
1334707.franck.lecomte,Franck LECOMTE,37:23:51,673.0,France,FR,,50-54,H
814369.bruno.onfray,Bruno ONFRAY,37:23:54,674.0,France,FR,,50-54,H
4656872.maxence.daluzeau,Maxence DALUZEAU,37:25:47,675.0,France,FR,,40-44,H
1162309.vincent.leroux,Vincent LE ROUX,37:30:31,676.0,France,FR,,35-39,H
1661757.nicolas.napierala,Nicolas NAPIERALA,37:31:47,677.0,France,FR,,20-34,H
3339059.huijuan.xiao,Huijuan XIAO,37:34:12,678.0,China,CN,,40-44,F
1536737.guangce.lyu,Guangce LYU,37:35:00,679.0,China,CN,,50-54,H
4392648.yoann.granjon,Yoann GRANJON,37:36:09,680.0,France,FR,,35-39,H
3194735.chloe.jeannin,Chloé JEANNIN,37:36:11,681.0,France,FR,,35-39,F
243013.anthony.dufrou,Anthony DUFROU,37:36:12,682.0,France,FR,,35-39,H
244901.remi.guyot,Rémi GUYOT,37:36:12,682.0,France,FR,,35-39,H
196163.olivier.pers,Olivier PERS,37:37:43,684.0,France,FR,,45-49,H
2119419.jeanphilippe.meurice,Jean-Philippe MEURICE,37:37:46,685.0,Belgium,BE,,50-54,H
980775.serge.hiltpold,Serge HILTPOLD,37:38:50,686.0,Switzerland,CH,,50-54,H
2431183.yoann.comand,Yoann COMAND,37:38:53,687.0,France,FR,,40-44,H
306727.mara.luckert,Mara LUCKERT,37:39:56,688.0,Germany,DE,,55-59,F
467889.carole.dautremepuits,Carole DAUTREMEPUITS,37:40:00,689.0,France,FR,,35-39,F
644299.simon.lemaire,Simon LEMAIRE,37:42:15,690.0,Belgium,BE,,20-34,H
84969.guillaume.leroy,Guillaume LEROY,37:44:07,691.0,France,FR,,40-44,H
4490042.jeremiah.donzelgargand,Jérémiah DONZEL-GARGAND,37:44:50,692.0,France,FR,,35-39,H
5488464.nicolas.biserte,Nicolas BISERTE,37:46:07,693.0,France,FR,,40-44,H
3902297.nadege.guelin,Nadege GUELIN,37:46:09,694.0,France,FR,,45-49,F
4250075.maurane.devroey,Maurane DE VROEY,37:46:11,695.0,Belgium,BE,,20-34,F
,Anonymous,37:46:12,696.0,France,FR,,45-49,H
1708431.jeanbaptiste.julien,Jean-Baptiste JULIEN,37:46:12,696.0,France,FR,,45-49,H
532282.alejandro.viamontepastor,Alejandro VIAMONTE PASTOR,37:46:43,698.0,Spain,ES,,35-39,H
4244068.neil.dixon,Neil DIXON,37:46:55,699.0,United Kingdom,GB,,45-49,H
5752153.arnaud.legoff,Arnaud LE GOFF,37:46:58,700.0,France,FR,,20-34,H
587417.guillermo.nebottroyano,Guillermo NEBOT TROYANO,37:48:50,701.0,Spain,ES,,40-44,H
381957.susana.veraalemany,Susana VERA-ALEMANY,37:48:53,702.0,Spain,ES,,50-54,F
185483.julien.mathieu,Julien MATHIEU,37:49:40,703.0,France,FR,,45-49,H
679252.romain.carpentierdavid,Romain CARPENTIER DAVID,37:49:55,704.0,France,FR,,20-34,H
1462051.ilkka.savimaki,Ilkka SAVIMAKI,37:52:16,705.0,Finland,FI,,55-59,H
3326989.gwenael.wairy,Gwenael WAIRY,37:53:01,706.0,France,FR,,40-44,H
1961345.antoine.sadran,Antoine SADRAN,37:53:02,707.0,France,FR,,40-44,H
3460091.luca.pascal,Luca PASCAL,37:54:00,708.0,Italy,IT,,50-54,H
5766078.gregoire.vonrakowski,Grégoire VON RAKOWSKI,37:54:37,709.0,France,FR,,20-34,H
4310954.joaquin.corbalanpastor,Joaquin CORBALÁN PASTOR,37:55:13,710.0,Spain,ES,,45-49,H
5260184.alban.dubois,Alban DUBOIS,37:55:39,711.0,France,FR,,40-44,H
2692197.cedric.dubois,Cédric DUBOIS,37:55:51,712.0,Belgium,BE,,35-39,H
4420794.jonathan.leconte,Jonathan LECONTE,37:56:11,713.0,France,FR,,35-39,H
128520.frederic.moget,Frédéric MOGET,37:57:47,714.0,France,FR,,55-59,H
5316140.arsene.camus,Arsène CAMUS,37:58:00,715.0,France,FR,,35-39,H
2516749.guillaume.cannehan,Guillaume CANNEHAN,37:58:17,716.0,France,FR,,35-39,H
2366949.juan.metel,Juan METEL,37:58:18,717.0,France,FR,,45-49,H
4259394.stany.desavoye,Stany DESAVOYE,37:58:19,718.0,France,FR,,20-34,H
386878.emmanuel.dumazeau,Emmanuel DUMAZEAU,37:58:20,719.0,France,FR,,40-44,H
5444006.rainer.sulberg,Rainer SÜLBERG,37:59:54,720.0,Germany,DE,,65-69,H
1470385.isabelle.duparc,Isabelle DUPARC,38:00:33,721.0,France,FR,,40-44,F
4186519.jeanchristophe.precoma,Jean Christophe PRECOMA,38:00:41,722.0,France,FR,,55-59,H
4166507.enzo.lanniaux,Enzo LANNIAUX,38:01:53,723.0,France,FR,,20-34,H
324397.ludovic.cochet,Ludovic COCHET,38:02:01,724.0,France,FR,,45-49,H
4462568.grant.dobson,Grant DOBSON,38:02:52,725.0,United Kingdom,GB,,35-39,H
680475.loic.malterre,Loïc MALTERRE,38:07:26,726.0,France,FR,,35-39,H
548126.kamil.niedzwiadek,Kamil NIEDZWIADEK,38:07:45,727.0,Poland,PL,,35-39,H
3099511.luciana.panizoni,Luciana PANIZONI,38:08:23,728.0,Argentina,AR,,45-49,F
3793529.luc.plancon,Luc PLANÇON,38:08:55,729.0,France,FR,,40-44,H
4099711.jeanmichel.jacquemin,Jean-Michel JACQUEMIN,38:09:12,730.0,France,FR,,50-54,H
245599.francois.mouton,François MOUTON,38:11:08,731.0,France,FR,,45-49,H
27952.thierry.borowiec,Thierry BOROWIEC,38:13:52,732.0,France,FR,,55-59,H
538087.pascal.verdier,Pascal VERDIER,38:14:09,733.0,France,FR,,60-64,H
5665662.matthieu.lancelot,Matthieu LANCELOT,38:14:48,734.0,France,FR,,20-34,H
3977430.alexis.vergoz,Alexis VERGOZ,38:14:49,735.0,France,FR,,20-34,H
3121049.pierre.bodart,Pierre BODART,38:15:01,736.0,France,FR,,35-39,H
4017130.olivier.parent,Olivier PARENT,38:15:19,737.0,France,FR,,40-44,H
4111738.sebastian.demaria,Sebastian DEMARIA,38:15:30,738.0,Argentina,AR,,45-49,H
885645.pierre.bourry,Pierre BOURRY,38:15:45,739.0,France,FR,,35-39,H
1199209.kiyo.fujishiro,Kiyo FUJISHIRO,38:16:56,740.0,Japan,JP,,45-49,H
5353672.yorick.barou,Yorick BAROU,38:17:14,741.0,France,FR,,20-34,H
100218.bart.eigenhuis,Bart EIGENHUIS,38:17:49,742.0,Netherlands,NL,,55-59,H
3857143.lucile.fayon,Lucile FAYON,38:18:15,743.0,France,FR,,35-39,F
427039.frederic.charlot,Frédéric CHARLOT,38:18:29,744.0,France,FR,,50-54,H
4170793.ivan.quaillet,Ivan QUAILLET,38:18:30,745.0,France,FR,,45-49,H
4704140.matthieu.vigier,Matthieu VIGIER,38:18:30,745.0,France,FR,,20-34,H
557512.florentin.guillemot,Florentin GUILLEMOT,38:18:30,745.0,France,FR,,20-34,H
883239.florent.rosset,Florent ROSSET,38:19:03,748.0,France,FR,,40-44,H
4932230.vincent.blondin,Vincent BLONDIN,38:20:39,749.0,Canada,CA,,45-49,H
658698.frederic.rospide,Frederic ROSPIDE,38:20:42,750.0,France,FR,,40-44,H
4189417.francois.golec,Francois GOLEC,38:21:01,751.0,France,FR,,45-49,H
4975574.baptiste.besnard,Baptiste BESNARD,38:22:10,752.0,France,FR,,20-34,H
4831274.sebastian.swoboda,Sebastian SWOBODA,38:22:43,753.0,Poland,PL,,35-39,H
2265107.krzysztof.kmita,Krzysztof KMITA,38:22:43,753.0,Poland,PL,,40-44,H
1114807.jozef.zamora,Jozef ZAMORA,38:22:50,755.0,Slovakia,SK,,45-49,H
1162439.adriana.plosnita,Adriana PLOSNITA,38:23:31,756.0,Romania,RO,,35-39,F
770951.adrian.plosnita,Adrian PLOSNITA,38:23:31,756.0,Romania,RO,,40-44,H
329824.vincent.poncin,Vincent PONCIN,38:23:34,758.0,Belgium,BE,,45-49,H
891049.fiona.castle,Fiona CASTLE,38:23:47,759.0,Australia,AU,,60-64,F
,Anonymous,38:25:09,760.0,France,FR,,50-54,H
5788583.alexis.lejeune,Alexis LEJEUNE,38:25:34,761.0,France,FR,,35-39,H
905217.robert.sjolund,Robert SJÖLUND,38:26:24,762.0,Finland,FI,,45-49,H
1447125.antti.belt,Antti BELT,38:26:24,762.0,Finland,FI,,40-44,H
180841.roland.barbier,Roland BARBIER,38:26:26,764.0,France,FR,,45-49,H
5136085.erik.johansson,Erik JOHANSSON,38:26:32,765.0,Sweden,SE,,20-34,H
257815.carlos.yanezbeas,Carlos YANEZ BEAS,38:26:51,766.0,Spain,ES,,45-49,H
529835.paolo.frisa,Paolo FRISA,38:26:56,767.0,Italy,IT,,50-54,H
3976424.giada.ruisi,Giada RUISI,38:28:26,768.0,Italy,IT,,20-34,F
393194.fernando.pinheiromendes,Fernando PINHEIRO MENDES,38:28:38,769.0,Portugal,PT,,55-59,H
2293859.chloe.vigot,Chloe VIGOT,38:31:13,770.0,France,FR,,40-44,F
666507.adam.kamkoum,Adam KAMKOUM,38:31:55,771.0,France,FR,,35-39,H
4954261.jonathan.perray,Jonathan PERRAY,38:32:47,772.0,France,FR,,35-39,H
7894.cedric.barbieri,Cedric BARBIERI,38:34:14,773.0,France,FR,,45-49,H
4314177.david.boulate,David BOULATE,38:34:17,774.0,France,FR,,40-44,H
1583557.dalibor.obradovic,Dalibor OBRADOVIC,38:34:35,775.0,Bosnia and Herzegovina,BA,,50-54,H
2295935.saki.nakamura,Saki NAKAMURA,38:36:44,776.0,Japan,JP,,40-44,F
429413.alexandre.delord,Alexandre DELORD,38:37:23,777.0,France,FR,,40-44,H
207809.david.cowan,David COWAN,38:37:50,778.0,United Kingdom,GB,,60-64,H
2566.thierry.selle,Thierry SELLE,38:37:51,779.0,France,FR,,45-49,H
1052003.samuel.bard,Samuel BARD,38:38:07,780.0,France,FR,,35-39,H
5294758.benoit.pernot,Benoît PERNOT,38:38:27,781.0,France,FR,,40-44,H
1512783.thierry.lenoir,Thierry LENOIR,38:40:13,782.0,France,FR,,55-59,H
4405614.guillaume.sourisseau,Guillaume SOURISSEAU,38:40:21,783.0,France,FR,,45-49,H
768830.yann.lagathu,Yann LAGATHU,38:42:14,784.0,France,FR,,40-44,H
5750132.jeremy.betton,Jeremy BETTON,38:42:54,785.0,France,FR,,35-39,H
5570121.thomas.dussartre,Thomas DUSSARTRE,38:43:17,786.0,France,FR,,20-34,H
1144.fabien.parmantier,Fabien PARMANTIER,38:43:24,787.0,France,FR,,45-49,H
3611155.francois.dubief,Francois DUBIEF,38:44:48,788.0,France,FR,,35-39,H
366099.anette.jonsson,Anette JONSSON,38:44:53,789.0,Sweden,SE,,45-49,F
338281.sandra.hirtzlin,Sandra HIRTZLIN,38:44:54,790.0,France,FR,,50-54,F
6842862.theophile.renauldon,Théophile RENAULDON,38:45:29,791.0,France,FR,,20-34,H
113122.renaud.samuel,Renaud SAMUEL,38:46:02,792.0,France,FR,,40-44,H
4142584.kristian.martini,Kristian MARTINI,38:46:27,793.0,Italy,IT,,45-49,H
242898.stephane.gaudry,Stéphane GAUDRY,38:47:14,794.0,France,FR,,45-49,H
771692.kuohua.su,Kuo Hua SU,38:47:49,795.0,Chinese Taipei,TW,,55-59,H
4032128.pierreantoine.foreau,Pierre-Antoine FOREAU,38:48:16,796.0,France,FR,,35-39,H
3840807.olivia.roborgh,Olivia ROBORGH,38:48:48,797.0,New Zealand,NZ,,45-49,F
712961.kirstyjane.birch,Kirsty-Jane BIRCH,38:48:57,798.0,United Kingdom,GB,,45-49,F
3494845.hacenne.zmihi,Hacenne ZMIHI,38:50:09,799.0,France,FR,,55-59,H
25018.sylvie.mathis,Sylvie MATHIS,38:50:16,800.0,France,FR,,55-59,F
4255286.emmanuel.guyot,Emmanuel GUYOT,38:51:00,801.0,Canada,CA,,50-54,H
1832243.leanne.mclauchlan,Leanne MCLAUCHLAN,38:54:45,802.0,Australia,AU,,60-64,F
2233959.steve.herbert,Steve HERBERT,38:54:56,803.0,France,FR,,40-44,H
4256623.rui.barbosa,Rui BARBOSA,38:56:18,804.0,Portugal,PT,,50-54,H
103169.frederic.berg,Frederic BERG,38:57:00,805.0,France,FR,,50-54,H
593498.julie.lutringer,Julie LUTRINGER,38:57:01,806.0,France,FR,,45-49,F
2094141.manon.baudoz,Manon BAUDOZ,38:58:18,807.0,France,FR,,20-34,F
4284539.gerald.jomard,Gérald JOMARD,38:59:15,808.0,France,FR,,50-54,H
582619.johann.bouchet,Johann BOUCHET,38:59:15,808.0,France,FR,,50-54,H
2693203.pierrethomas.beun,Pierre-Thomas BEUN,38:59:21,810.0,France,FR,,45-49,H
2075813.james.brennan,James BRENNAN,38:59:34,811.0,Australia,AU,,35-39,H
1803853.yann.gadbled,Yann GADBLED,38:59:44,812.0,France,FR,,45-49,H
4142402.daniele.deledda,Daniele DELEDDA,38:59:57,813.0,Italy,IT,,50-54,H
7485.cedric.marc,Cedric MARC,39:00:12,814.0,France,FR,,50-54,H
4462774.jerome.gondolff,Jerome GONDOLFF,39:00:36,815.0,France,FR,,40-44,H
480878.sebastien.vaselli,Sebastien VASELLI,39:01:10,816.0,France,FR,,40-44,H
1686159.louis.raynaud,Louis RAYNAUD,39:01:33,817.0,France,FR,,45-49,H
4459474.lucianoalessandro.burro,Luciano Alessandro BURRO,39:02:32,818.0,Italy,IT,,50-54,H
5942969.thomas.d-humieres,Thomas D HUMIERES,39:02:46,819.0,France,FR,,35-39,H
4537074.antoine.yvoncleaud,Antoine YVON CLEAUD,39:03:20,820.0,France,FR,,40-44,H
666467.silvo.markic,Silvo MARKIČ,39:03:21,821.0,Slovenia,SI,,60-64,H
1343933.massimo.russo,Massimo RUSSO,39:06:29,822.0,Italy,IT,,55-59,H
2125487.ed.clements,Ed CLEMENTS,39:07:05,823.0,United Kingdom,GB,,45-49,H
821112.martin.martinov,Martin MARTINOV,39:07:09,824.0,Bulgaria,BG,,40-44,H
4496908.nicolas.brochard,Nicolas BROCHARD,39:07:10,825.0,France,FR,,40-44,H
814858.julien.ducreux,Julien DUCREUX,39:08:10,826.0,France,FR,,40-44,H
2525459.pierre.beyrac,Pierre BEYRAC,39:09:11,827.0,France,FR,,20-34,H
402302.keisuke.sato,Keisuke SATO,39:09:12,828.0,Japan,JP,,35-39,H
973367.magali.sommer,Magali SOMMER,39:09:50,829.0,Switzerland,CH,,40-44,F
2229631.paolo.pacchioli,Paolo PACCHIOLI,39:10:00,830.0,Italy,IT,,45-49,H
3333973.quentin.despagne,Quentin DESPAGNE,39:10:04,831.0,France,FR,,35-39,H
2400209.julien.avarre,Julien AVARRE,39:10:04,831.0,France,FR,,40-44,H
757399.gabrielacarina.diaz,Gabriela Carina DIAZ,39:11:04,833.0,Argentina,AR,,50-54,F
6842956.iliesse.laimani,Iliesse LAIMANI,39:11:54,834.0,France,FR,,35-39,H
1602355.alex.sarabialock,Alex SARABIA-LOCK,39:12:02,835.0,Philippines,PH,,50-54,H
1115687.benoit.badot,Benoît BADOT,39:13:59,836.0,Belgium,BE,,35-39,H
38464.stephane.simon,Stephane SIMON,39:15:18,837.0,France,FR,,55-59,H
4163334.augustin.devulpian,Augustin DE VULPIAN,39:16:44,838.0,France,FR,,40-44,H
1458321.steve.szustak,Steve SZUSTAK,39:17:24,839.0,Belgium,BE,,50-54,H
6465923.arthur.jonet,Arthur JONET,39:17:30,840.0,France,FR,,20-34,H
5659167.hugo.dominguez,Hugo DOMINGUEZ,39:19:19,841.0,France,FR,,20-34,H
2656737.frederic.reibel,Frédéric REIBEL,39:19:20,842.0,France,FR,,45-49,H
488673.didier.monnier,Didier MONNIER,39:19:51,843.0,France,FR,,55-59,H
5766590.romain.blusseau,Romain BLUSSEAU,39:20:16,844.0,France,FR,,20-34,H
4463366.thibaut.rustenholz,Thibaut RUSTENHOLZ,39:20:33,845.0,France,FR,,35-39,H
4526164.maxime.rieber,Maxime RIEBER,39:20:34,846.0,France,FR,,35-39,H
177982.gregory.aillet,Gregory AILLET,39:21:52,847.0,France,FR,,50-54,H
4482839.sophie.montet,Sophie MONTET,39:23:40,848.0,France,FR,,20-34,F
3165337.hugo.tadiello,Hugo TADIELLO,39:23:51,849.0,France,FR,,35-39,H
6361052.florent.cotelle,Florent COTELLE,39:23:58,850.0,France,FR,,55-59,H
642438.jonathan.coquet,Jonathan COQUET,39:24:11,851.0,France,FR,,45-49,H
1729933.xudong.wu,Xu Dong WU,39:24:51,852.0,Canada,CA,,50-54,H
4463054.felipe.salzeresilva,Felipe SALZER E SILVA,39:25:11,853.0,Brazil,BR,,45-49,H
2475565.breno.brumribeiro,Breno BRUM RIBEIRO,39:25:11,853.0,Brazil,BR,,40-44,H
527034.andre.medeiros,Andre MEDEIROS,39:25:12,855.0,Brazil,BR,,50-54,H
4867537.vitor.ramosbraga,Vitor RAMOS BRAGA,39:25:13,856.0,Brazil,BR,,40-44,H
4586084.rudy.secundino,Rudy SECUNDINO,39:25:20,857.0,France,FR,,20-34,H
2239681.maxim.gysen,Maxim GYSEN,39:27:27,858.0,Belgium,BE,,45-49,H
2357467.annie.teo,Annie TEO,39:27:54,859.0,Singapore,SG,,50-54,F
1415261.alexandre.canard,Alexandre CANARD,39:29:03,860.0,France,FR,,40-44,H
,Anonymous,39:29:15,861.0,Guatemala,GT,,35-39,H
3379869.romain.gisselbrecht,Romain GISSELBRECHT,39:29:47,862.0,France,FR,,20-34,H
4385210.pierre.claquin,Pierre CLAQUIN,39:30:35,863.0,France,FR,,45-49,H
5294478.charlotte.zymelman,Charlotte ZYMELMAN,39:31:01,864.0,France,FR,,20-34,F
4270722.paul.revillet,Paul REVILLET,39:32:41,865.0,France,FR,,35-39,H
4464102.martin.sand,Martin SAND,39:33:35,866.0,Germany,DE,,35-39,H
4850297.matthijs.keij,Matthijs KEIJ,39:33:37,867.0,Netherlands,NL,,45-49,H
4218138.jason.monaghan,Jason MONAGHAN,39:33:41,868.0,Ireland,IE,,40-44,H
3569695.cedric.bonfils,Cedric BONFILS,39:33:45,869.0,France,FR,,45-49,H
191481.marc.longaron,Marc LONGARON,39:33:48,870.0,Spain,ES,,55-59,H
862777.stephanie.amey,Stéphanie AMEY,39:36:52,871.0,France,FR,,50-54,F
182869.patrick.mismetti,Patrick MISMETTI,39:37:25,872.0,France,FR,,65-69,H
235608.emmanuel.piffeteau,Emmanuel PIFFETEAU,39:41:21,873.0,France,FR,,45-49,H
871162.eric.tocqueville,Eric TOCQUEVILLE,39:42:31,874.0,France,FR,,50-54,H
3676695.roger.fernandez,Roger FERNANDEZ,39:43:00,875.0,France,FR,,45-49,H
839160.pierre.kouchner,Pierre KOUCHNER,39:43:03,876.0,France,FR,,45-49,H
4794414.fannie.tournade,Fannie TOURNADE,39:44:14,877.0,France,FR,,20-34,F
705933.thomas.vandewalle,Thomas VANDEWALLE,39:44:15,878.0,France,FR,,40-44,H
4490514.julien.bou,Julien BOU,39:44:57,879.0,France,FR,,40-44,H
79403.gilles.beddeleem,Gilles BEDDELEEM,39:46:20,880.0,France,FR,,50-54,H
128307.david.leurion,David LEURION,39:47:00,881.0,France,FR,,35-39,H
4914833.weber.depaulaoliveirabarbosa,Wéber DE PAULA OLIVEIRA BARBOSA,39:47:13,882.0,Brazil,BR,,40-44,H
3428579.pierre.vix,Pierre VIX,39:47:41,883.0,France,FR,,50-54,H
3094449.aurelien.lambert,Aurélien LAMBERT,39:47:51,884.0,France,FR,,50-54,H
42432.romain.leturgie,Romain LETURGIE,39:48:09,885.0,France,FR,,35-39,H
4442088.thibault.quintard,Thibault QUINTARD,39:48:14,886.0,France,FR,,40-44,H
556123.thomas.bauge,Thomas BAUGÉ,39:48:19,887.0,France,FR,,35-39,H
5351501.willem.weeda,Willem WEEDA,39:48:29,888.0,Netherlands,NL,,35-39,H
128072.steve.montigny,Steve MONTIGNY,39:48:36,889.0,France,FR,,60-64,H
4251332.wensleyjnr.misrole,Wensley Jnr MISROLE,39:49:25,890.0,Ireland,IE,,40-44,H
5311056.vincent.beaudelot,Vincent BEAUDELOT,39:49:46,891.0,France,FR,,40-44,H
159902.samuel.nnoruka,Samuel NNORUKA,39:50:09,892.0,France,FR,,50-54,H
2224125.luca.dotti,Luca DOTTI,39:50:15,893.0,Italy,IT,,35-39,H
4253894.francois.bourrie,François BOURRIE,39:50:51,894.0,France,FR,,45-49,H
5046026.swen.hueber,Swen HUEBER,39:51:18,895.0,France,FR,,20-34,H
922933.tomasz.filipkiewicz,Tomasz FILIPKIEWICZ,39:51:48,896.0,Poland,PL,,45-49,H
5056305.erik.johansson,Erik JOHANSSON,39:55:07,897.0,Spain,ES,,45-49,H
3097061.claire.passemard,Claire PASSEMARD,39:55:24,898.0,France,FR,,20-34,F
27046.ludovic.proux,Ludovic PROUX,39:55:53,899.0,France,FR,,50-54,H
4852187.antoine.helle,Antoine HELLE,39:57:42,900.0,France,FR,,20-34,H
3901805.gabriel.ginet,Gabriel GINET,39:58:38,901.0,France,FR,,35-39,H
580663.jay.wnuk,Jay WNUK,39:59:08,902.0,United States of America,US,,55-59,H
,Anonymous,39:59:14,903.0,Brazil,BR,,55-59,H
4896965.benjamin.fosse,Benjamin FOSSE,40:01:21,904.0,France,FR,,35-39,H
419763.cedric.farcy,Cédric FARCY,40:01:23,905.0,France,FR,,45-49,H
3111689.eric.faucher,Eric FAUCHER,40:02:13,906.0,France,FR,,55-59,H
5631006.loic.dewilliencourt,Loïc DE WILLIENCOURT,40:03:17,907.0,France,FR,,35-39,H
3327299.marion.torres,Marion TORRES,40:05:00,908.0,France,FR,,50-54,F
